AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_lifecycle_enabled-311278774159-ap-northeast-2-safe-s3-monitor;aws;s3_bucket_lifecycle_enabled;Check if S3 buckets have a Lifecycle configuration enabled;AWS Foundational Security Best Practices;FAIL;S3 Bucket safe-s3-monitor does not have a lifecycle configuration enabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::safe-s3-monitor;safe-s3-monitor;;Name=safe-s3-monitor;aws;ap-northeast-2;Check if S3 buckets have Lifecycle configuration enabled.;The risks of not having lifecycle management enabled for S3 buckets include higher storage costs, unmanaged data retention, and potential non-compliance with data policies.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lifecycle-mgmt.html;Enable lifecycle policies on your S3 buckets to automatically manage the transition and expiration of data.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/how-to-set-lifecycle-configuration-intro.html;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/lifecycle-configuration.html;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-13;AWS-Foundational-Security-Best-Practices: S3.13 | KISA-ISMS-P-2023: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1, 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1 | PCI-4.0: 10.5.1.12, 10.5.1.13, 3.2.1.8, 3.2.1.9, 3.3.1.1.8, 3.3.1.1.9, 3.3.1.3.8, 3.3.1.3.9, 3.3.2.8, 3.3.2.9, 3.3.3.8, 3.3.3.9 | PCI-3.2.1: 3.1, 3.1.a, 3.2, 3.2.c, 10.7, 10.7.a | ISO27001-2022: A.8.10 | NIS2: 12.2.2.a;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_lifecycle_enabled-311278774159-ap-northeast-2-sub-jh-bucket;aws;s3_bucket_lifecycle_enabled;Check if S3 buckets have a Lifecycle configuration enabled;AWS Foundational Security Best Practices;FAIL;S3 Bucket sub-jh-bucket does not have a lifecycle configuration enabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::sub-jh-bucket;sub-jh-bucket;;;aws;ap-northeast-2;Check if S3 buckets have Lifecycle configuration enabled.;The risks of not having lifecycle management enabled for S3 buckets include higher storage costs, unmanaged data retention, and potential non-compliance with data policies.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lifecycle-mgmt.html;Enable lifecycle policies on your S3 buckets to automatically manage the transition and expiration of data.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/how-to-set-lifecycle-configuration-intro.html;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/lifecycle-configuration.html;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-13;AWS-Foundational-Security-Best-Practices: S3.13 | KISA-ISMS-P-2023: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1, 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1 | PCI-4.0: 10.5.1.12, 10.5.1.13, 3.2.1.8, 3.2.1.9, 3.3.1.1.8, 3.3.1.1.9, 3.3.1.3.8, 3.3.1.3.9, 3.3.2.8, 3.3.2.9, 3.3.3.8, 3.3.3.9 | PCI-3.2.1: 3.1, 3.1.a, 3.2, 3.2.c, 10.7, 10.7.a | ISO27001-2022: A.8.10 | NIS2: 12.2.2.a;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_lifecycle_enabled-311278774159-ap-northeast-2-vuln-cloudtrail-monitor-311278774159;aws;s3_bucket_lifecycle_enabled;Check if S3 buckets have a Lifecycle configuration enabled;AWS Foundational Security Best Practices;FAIL;S3 Bucket vuln-cloudtrail-monitor-311278774159 does not have a lifecycle configuration enabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::vuln-cloudtrail-monitor-311278774159;vuln-cloudtrail-monitor-311278774159;;Name=vuln-cloudtrail-monitor;aws;ap-northeast-2;Check if S3 buckets have Lifecycle configuration enabled.;The risks of not having lifecycle management enabled for S3 buckets include higher storage costs, unmanaged data retention, and potential non-compliance with data policies.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lifecycle-mgmt.html;Enable lifecycle policies on your S3 buckets to automatically manage the transition and expiration of data.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/how-to-set-lifecycle-configuration-intro.html;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/lifecycle-configuration.html;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-13;AWS-Foundational-Security-Best-Practices: S3.13 | KISA-ISMS-P-2023: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1, 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1 | PCI-4.0: 10.5.1.12, 10.5.1.13, 3.2.1.8, 3.2.1.9, 3.3.1.1.8, 3.3.1.1.9, 3.3.1.3.8, 3.3.1.3.9, 3.3.2.8, 3.3.2.9, 3.3.3.8, 3.3.3.9 | PCI-3.2.1: 3.1, 3.1.a, 3.2, 3.2.c, 10.7, 10.7.a | ISO27001-2022: A.8.10 | NIS2: 12.2.2.a;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_lifecycle_enabled-311278774159-ap-northeast-2-vuln-config-logs-311278774159;aws;s3_bucket_lifecycle_enabled;Check if S3 buckets have a Lifecycle configuration enabled;AWS Foundational Security Best Practices;FAIL;S3 Bucket vuln-config-logs-311278774159 does not have a lifecycle configuration enabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::vuln-config-logs-311278774159;vuln-config-logs-311278774159;;Name=vuln-config-logs;aws;ap-northeast-2;Check if S3 buckets have Lifecycle configuration enabled.;The risks of not having lifecycle management enabled for S3 buckets include higher storage costs, unmanaged data retention, and potential non-compliance with data policies.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lifecycle-mgmt.html;Enable lifecycle policies on your S3 buckets to automatically manage the transition and expiration of data.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/how-to-set-lifecycle-configuration-intro.html;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/lifecycle-configuration.html;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-13;AWS-Foundational-Security-Best-Practices: S3.13 | KISA-ISMS-P-2023: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1, 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1 | PCI-4.0: 10.5.1.12, 10.5.1.13, 3.2.1.8, 3.2.1.9, 3.3.1.1.8, 3.3.1.1.9, 3.3.1.3.8, 3.3.1.3.9, 3.3.2.8, 3.3.2.9, 3.3.3.8, 3.3.3.9 | PCI-3.2.1: 3.1, 3.1.a, 3.2, 3.2.c, 10.7, 10.7.a | ISO27001-2022: A.8.10 | NIS2: 12.2.2.a;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_lifecycle_enabled-311278774159-ap-northeast-2-vuln-s3-webresource-311278774159;aws;s3_bucket_lifecycle_enabled;Check if S3 buckets have a Lifecycle configuration enabled;AWS Foundational Security Best Practices;FAIL;S3 Bucket vuln-s3-webresource-311278774159 does not have a lifecycle configuration enabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::vuln-s3-webresource-311278774159;vuln-s3-webresource-311278774159;;Name=vuln-s3-webresource;aws;ap-northeast-2;Check if S3 buckets have Lifecycle configuration enabled.;The risks of not having lifecycle management enabled for S3 buckets include higher storage costs, unmanaged data retention, and potential non-compliance with data policies.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lifecycle-mgmt.html;Enable lifecycle policies on your S3 buckets to automatically manage the transition and expiration of data.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/how-to-set-lifecycle-configuration-intro.html;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/lifecycle-configuration.html;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-13;AWS-Foundational-Security-Best-Practices: S3.13 | KISA-ISMS-P-2023: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1, 2.5.6, 2.9.3, 2.12.1, 2.12.2, 3.1.6, 3.2.1, 3.4.1 | PCI-4.0: 10.5.1.12, 10.5.1.13, 3.2.1.8, 3.2.1.9, 3.3.1.1.8, 3.3.1.1.9, 3.3.1.3.8, 3.3.1.3.9, 3.3.2.8, 3.3.2.9, 3.3.3.8, 3.3.3.9 | PCI-3.2.1: 3.1, 3.1.a, 3.2, 3.2.c, 10.7, 10.7.a | ISO27001-2022: A.8.10 | NIS2: 12.2.2.a;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_no_mfa_delete-311278774159-ap-northeast-2-safe-s3-monitor;aws;s3_bucket_no_mfa_delete;Check if S3 bucket MFA Delete is not enabled.;Logging and Monitoring;FAIL;S3 Bucket safe-s3-monitor has MFA Delete disabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::safe-s3-monitor;safe-s3-monitor;;Name=safe-s3-monitor;aws;ap-northeast-2;Check if S3 bucket MFA Delete is not enabled.;Your security credentials are compromised or unauthorized access is granted.;;Adding MFA delete to an S3 bucket, requires additional authentication when you change the version state of your bucket or you delete and object version adding another layer of security in the event your security credentials are compromised or unauthorized access is granted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html;;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_24#terraform;aws s3api put-bucket-versioning --profile my-root-profile --bucket my-bucket-name --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa 'arn:aws:iam::00000000:mfa/root-account-mfa-device 123456';;CIS-1.4: 2.1.3 | CIS-1.5: 2.1.3 | MITRE-ATTACK: T1485 | AWS-Foundational-Security-Best-Practices: S3.20 | KISA-ISMS-P-2023: 2.9.2 | CIS-2.0: 2.1.2 | KISA-ISMS-P-2023-korean: 2.9.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.2, 2.9.2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02 | CIS-5.0: 2.1.2 | PCI-4.0: 10.3.2.22, 3.5.1.3.27, 8.4.1.5, 8.4.2.5, 8.4.3.5, A1.1.2.18, A3.4.1.20 | CIS-3.0: 2.1.2 | ProwlerThreatScore-1.0: 2.2.1 | CIS-4.0.1: 2.1.2 | NIS2: 11.7.2;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_no_mfa_delete-311278774159-ap-northeast-2-sub-jh-bucket;aws;s3_bucket_no_mfa_delete;Check if S3 bucket MFA Delete is not enabled.;Logging and Monitoring;FAIL;S3 Bucket sub-jh-bucket has MFA Delete disabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::sub-jh-bucket;sub-jh-bucket;;;aws;ap-northeast-2;Check if S3 bucket MFA Delete is not enabled.;Your security credentials are compromised or unauthorized access is granted.;;Adding MFA delete to an S3 bucket, requires additional authentication when you change the version state of your bucket or you delete and object version adding another layer of security in the event your security credentials are compromised or unauthorized access is granted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html;;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_24#terraform;aws s3api put-bucket-versioning --profile my-root-profile --bucket my-bucket-name --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa 'arn:aws:iam::00000000:mfa/root-account-mfa-device 123456';;CIS-1.4: 2.1.3 | CIS-1.5: 2.1.3 | MITRE-ATTACK: T1485 | AWS-Foundational-Security-Best-Practices: S3.20 | KISA-ISMS-P-2023: 2.9.2 | CIS-2.0: 2.1.2 | KISA-ISMS-P-2023-korean: 2.9.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.2, 2.9.2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02 | CIS-5.0: 2.1.2 | PCI-4.0: 10.3.2.22, 3.5.1.3.27, 8.4.1.5, 8.4.2.5, 8.4.3.5, A1.1.2.18, A3.4.1.20 | CIS-3.0: 2.1.2 | ProwlerThreatScore-1.0: 2.2.1 | CIS-4.0.1: 2.1.2 | NIS2: 11.7.2;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_no_mfa_delete-311278774159-ap-northeast-2-vuln-cloudtrail-monitor-311278774159;aws;s3_bucket_no_mfa_delete;Check if S3 bucket MFA Delete is not enabled.;Logging and Monitoring;FAIL;S3 Bucket vuln-cloudtrail-monitor-311278774159 has MFA Delete disabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::vuln-cloudtrail-monitor-311278774159;vuln-cloudtrail-monitor-311278774159;;Name=vuln-cloudtrail-monitor;aws;ap-northeast-2;Check if S3 bucket MFA Delete is not enabled.;Your security credentials are compromised or unauthorized access is granted.;;Adding MFA delete to an S3 bucket, requires additional authentication when you change the version state of your bucket or you delete and object version adding another layer of security in the event your security credentials are compromised or unauthorized access is granted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html;;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_24#terraform;aws s3api put-bucket-versioning --profile my-root-profile --bucket my-bucket-name --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa 'arn:aws:iam::00000000:mfa/root-account-mfa-device 123456';;CIS-1.4: 2.1.3 | CIS-1.5: 2.1.3 | MITRE-ATTACK: T1485 | AWS-Foundational-Security-Best-Practices: S3.20 | KISA-ISMS-P-2023: 2.9.2 | CIS-2.0: 2.1.2 | KISA-ISMS-P-2023-korean: 2.9.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.2, 2.9.2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02 | CIS-5.0: 2.1.2 | PCI-4.0: 10.3.2.22, 3.5.1.3.27, 8.4.1.5, 8.4.2.5, 8.4.3.5, A1.1.2.18, A3.4.1.20 | CIS-3.0: 2.1.2 | ProwlerThreatScore-1.0: 2.2.1 | CIS-4.0.1: 2.1.2 | NIS2: 11.7.2;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_no_mfa_delete-311278774159-ap-northeast-2-vuln-config-logs-311278774159;aws;s3_bucket_no_mfa_delete;Check if S3 bucket MFA Delete is not enabled.;Logging and Monitoring;FAIL;S3 Bucket vuln-config-logs-311278774159 has MFA Delete disabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::vuln-config-logs-311278774159;vuln-config-logs-311278774159;;Name=vuln-config-logs;aws;ap-northeast-2;Check if S3 bucket MFA Delete is not enabled.;Your security credentials are compromised or unauthorized access is granted.;;Adding MFA delete to an S3 bucket, requires additional authentication when you change the version state of your bucket or you delete and object version adding another layer of security in the event your security credentials are compromised or unauthorized access is granted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html;;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_24#terraform;aws s3api put-bucket-versioning --profile my-root-profile --bucket my-bucket-name --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa 'arn:aws:iam::00000000:mfa/root-account-mfa-device 123456';;CIS-1.4: 2.1.3 | CIS-1.5: 2.1.3 | MITRE-ATTACK: T1485 | AWS-Foundational-Security-Best-Practices: S3.20 | KISA-ISMS-P-2023: 2.9.2 | CIS-2.0: 2.1.2 | KISA-ISMS-P-2023-korean: 2.9.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.2, 2.9.2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02 | CIS-5.0: 2.1.2 | PCI-4.0: 10.3.2.22, 3.5.1.3.27, 8.4.1.5, 8.4.2.5, 8.4.3.5, A1.1.2.18, A3.4.1.20 | CIS-3.0: 2.1.2 | ProwlerThreatScore-1.0: 2.2.1 | CIS-4.0.1: 2.1.2 | NIS2: 11.7.2;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_no_mfa_delete-311278774159-ap-northeast-2-vuln-s3-webresource-311278774159;aws;s3_bucket_no_mfa_delete;Check if S3 bucket MFA Delete is not enabled.;Logging and Monitoring;FAIL;S3 Bucket vuln-s3-webresource-311278774159 has MFA Delete disabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::vuln-s3-webresource-311278774159;vuln-s3-webresource-311278774159;;Name=vuln-s3-webresource;aws;ap-northeast-2;Check if S3 bucket MFA Delete is not enabled.;Your security credentials are compromised or unauthorized access is granted.;;Adding MFA delete to an S3 bucket, requires additional authentication when you change the version state of your bucket or you delete and object version adding another layer of security in the event your security credentials are compromised or unauthorized access is granted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html;;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_24#terraform;aws s3api put-bucket-versioning --profile my-root-profile --bucket my-bucket-name --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa 'arn:aws:iam::00000000:mfa/root-account-mfa-device 123456';;CIS-1.4: 2.1.3 | CIS-1.5: 2.1.3 | MITRE-ATTACK: T1485 | AWS-Foundational-Security-Best-Practices: S3.20 | KISA-ISMS-P-2023: 2.9.2 | CIS-2.0: 2.1.2 | KISA-ISMS-P-2023-korean: 2.9.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.2, 2.9.2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02 | CIS-5.0: 2.1.2 | PCI-4.0: 10.3.2.22, 3.5.1.3.27, 8.4.1.5, 8.4.2.5, 8.4.3.5, A1.1.2.18, A3.4.1.20 | CIS-3.0: 2.1.2 | ProwlerThreatScore-1.0: 2.2.1 | CIS-4.0.1: 2.1.2 | NIS2: 11.7.2;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_object_lock-311278774159-ap-northeast-2-safe-s3-monitor;aws;s3_bucket_object_lock;Check if S3 buckets have object lock enabled;Data Protection;FAIL;S3 Bucket safe-s3-monitor has Object Lock disabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::safe-s3-monitor;safe-s3-monitor;;Name=safe-s3-monitor;aws;ap-northeast-2;Check if S3 buckets have object lock enabled;Store objects using a write-once-read-many (WORM) model to help you prevent objects from being deleted or overwritten for a fixed amount of time or indefinitely. That helps to prevent ransomware attacks.;;Ensure that your Amazon S3 buckets have Object Lock feature enabled in order to prevent the objects they store from being deleted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lock-overview.html;;https://docs.prowler.com/checks/aws/general-policies/ensure-that-s3-bucket-has-lock-configuration-enabled-by-default#terraform;"aws s3 put-object-lock-configuration --bucket <BUCKET_NAME> --object-lock-configuration '{""ObjectLockEnabled"":""Enabled"",""Rule"":{""DefaultRetention"":{""Mode"":""GOVERNANCE"",""Days"":1}}}'";https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/object-lock.html;MITRE-ATTACK: T1485, T1486 | AWS-Foundational-Security-Best-Practices: S3.15 | KISA-ISMS-P-2023: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.12.1, 2.12.2, 2.12.1, 2.12.2 | PCI-4.0: 10.3.4.7 | AWS-Foundational-Technical-Review: S3-001;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_object_lock-311278774159-ap-northeast-2-sub-jh-bucket;aws;s3_bucket_object_lock;Check if S3 buckets have object lock enabled;Data Protection;FAIL;S3 Bucket sub-jh-bucket has Object Lock disabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::sub-jh-bucket;sub-jh-bucket;;;aws;ap-northeast-2;Check if S3 buckets have object lock enabled;Store objects using a write-once-read-many (WORM) model to help you prevent objects from being deleted or overwritten for a fixed amount of time or indefinitely. That helps to prevent ransomware attacks.;;Ensure that your Amazon S3 buckets have Object Lock feature enabled in order to prevent the objects they store from being deleted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lock-overview.html;;https://docs.prowler.com/checks/aws/general-policies/ensure-that-s3-bucket-has-lock-configuration-enabled-by-default#terraform;"aws s3 put-object-lock-configuration --bucket <BUCKET_NAME> --object-lock-configuration '{""ObjectLockEnabled"":""Enabled"",""Rule"":{""DefaultRetention"":{""Mode"":""GOVERNANCE"",""Days"":1}}}'";https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/object-lock.html;MITRE-ATTACK: T1485, T1486 | AWS-Foundational-Security-Best-Practices: S3.15 | KISA-ISMS-P-2023: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.12.1, 2.12.2, 2.12.1, 2.12.2 | PCI-4.0: 10.3.4.7 | AWS-Foundational-Technical-Review: S3-001;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_object_lock-311278774159-ap-northeast-2-vuln-cloudtrail-monitor-311278774159;aws;s3_bucket_object_lock;Check if S3 buckets have object lock enabled;Data Protection;FAIL;S3 Bucket vuln-cloudtrail-monitor-311278774159 has Object Lock disabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::vuln-cloudtrail-monitor-311278774159;vuln-cloudtrail-monitor-311278774159;;Name=vuln-cloudtrail-monitor;aws;ap-northeast-2;Check if S3 buckets have object lock enabled;Store objects using a write-once-read-many (WORM) model to help you prevent objects from being deleted or overwritten for a fixed amount of time or indefinitely. That helps to prevent ransomware attacks.;;Ensure that your Amazon S3 buckets have Object Lock feature enabled in order to prevent the objects they store from being deleted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lock-overview.html;;https://docs.prowler.com/checks/aws/general-policies/ensure-that-s3-bucket-has-lock-configuration-enabled-by-default#terraform;"aws s3 put-object-lock-configuration --bucket <BUCKET_NAME> --object-lock-configuration '{""ObjectLockEnabled"":""Enabled"",""Rule"":{""DefaultRetention"":{""Mode"":""GOVERNANCE"",""Days"":1}}}'";https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/object-lock.html;MITRE-ATTACK: T1485, T1486 | AWS-Foundational-Security-Best-Practices: S3.15 | KISA-ISMS-P-2023: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.12.1, 2.12.2, 2.12.1, 2.12.2 | PCI-4.0: 10.3.4.7 | AWS-Foundational-Technical-Review: S3-001;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-s3_bucket_object_lock-311278774159-ap-northeast-2-vuln-config-logs-311278774159;aws;s3_bucket_object_lock;Check if S3 buckets have object lock enabled;Data Protection;FAIL;S3 Bucket vuln-config-logs-311278774159 has Object Lock disabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::vuln-config-logs-311278774159;vuln-config-logs-311278774159;;Name=vuln-config-logs;aws;ap-northeast-2;Check if S3 buckets have object lock enabled;Store objects using a write-once-read-many (WORM) model to help you prevent objects from being deleted or overwritten for a fixed amount of time or indefinitely. That helps to prevent ransomware attacks.;;Ensure that your Amazon S3 buckets have Object Lock feature enabled in order to prevent the objects they store from being deleted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lock-overview.html;;https://docs.prowler.com/checks/aws/general-policies/ensure-that-s3-bucket-has-lock-configuration-enabled-by-default#terraform;"aws s3 put-object-lock-configuration --bucket <BUCKET_NAME> --object-lock-configuration '{""ObjectLockEnabled"":""Enabled"",""Rule"":{""DefaultRetention"":{""Mode"":""GOVERNANCE"",""Days"":1}}}'";https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/object-lock.html;MITRE-ATTACK: T1485, T1486 | AWS-Foundational-Security-Best-Practices: S3.15 | KISA-ISMS-P-2023: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.12.1, 2.12.2, 2.12.1, 2.12.2 | PCI-4.0: 10.3.4.7 | AWS-Foundational-Technical-Review: S3-001;;;;;5.9.0
